"Timestamp","Institution","Location","Subject Area","Review Date","URL","Rank","Position Type","Last Update","Notes","Annual Salary","Number Applied","Matched status","Matched institution name","State abbreviation","Unique IPEDS identification number for an institution","City location of institution","2021 Basic Classification","2021 Undergraduate Instructional Program Classification","2021 Graduate Instructional Program Classification","2021 Undergraduate Profile Classification","2021 Enrollment Profile Classification","2021 Size and Setting Classification","2020/2015 Carnegie Community Engagement Elective Classification","Region code","Sector of institution (control and level combined)","Level of institution","Control of institution","Postsecondary and Title IV institution indicator","Degree of urbanization (Urban-centric locale)","Land-grant institution","Institution grants a medical degree (MD, DDS, DMD, DO, DVM)","Historically Black College or University","Tribal College flag","Hispanic Serving Institution (Using composite lists)","Minority Serving Institution (HSI, HBCU, or Tribal College or University only)","Women's College flag","Council on Public Liberal Arts Colleges flag","Coalition of Urban Serving Universities flag","Coalition of Urban and Metropolitan Universities flag","Associate's degree total","Bachelor's degree total","Master's degrees conferred","Doctoral degrees - research/scholarship","Doctoral degrees - professional practice","Doctoral degrees - other","Total degrees conferred","Science & Engineering Research & Development Expenditures ($Thousands)","Non Science & Engineering Research & Development Expenditures ($Thousands)","Postdoctorates and non-faculty research staff with doctorates","Number full-time of faculty in ladder rank (assistant, associate, and full professors) Fall 2020","Social Science research/scholarship doctoral degrees","Humanities research/scholarship doctoral degrees","STEM research/scholarship doctoral degrees","Number of research/scholarship doctoral degrees conferred in professional fields","Research/scholarship doctoral degrees in Arts & Science fields (humanities, social sciences, & STEM)","Research/scholarship doctoral degrees in professional/other fields","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Arts & Sciences","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Professional fields","Baccalaureate degrees conferred in the Arts & Sciences (first and second majors)","Number of baccalaureate degrees conferred in professional fields","Associate's and Certificates of less than 2 years in career and technical fields","Associate's and Certificates of less than 2 years in transfer fields","Total Fall 2019 enrollment","Annual enrollment headcount, academic year 2019-20","Total Fall 2020 enrollment","Fall 2020 Full-Time Equivalent enrollment (full-time plus one-third part-time)","Undergraduate total enrollment, fall 2020","Graduate total enrollment, fall 2020","Undergraduate degree-seeking full-time enrollment","Undergraduate degree-seeking part-time enrollment","Undergraduate non-degree full-time students","Undergraduate non-degree part-time students","Graduate full-time enrollment, fall 2020","Graduate part-time enrollment, fall 2020","Undergraduate new first-time full-time students","Undergraduate new first-time part-time students","Undergraduate new transfer-in full-time students","Undergraduate new transfer-in part-time students","Student mix ratio used for associates college basic classification subcategories","Program mix ratio used for associates college basic classification subcategories","Number of different 2-digit CIP codes in which institution confers any degree","Two-digit CIP code designation in which institution conferred the most degrees","Two-digit CIP code designation in which institution conferred the most degrees (if there is a tie)","Number of degrees awarded in largest two-digit CIP code","Percent of total degrees conferred in CIP-2 designation under which largest number of degrees conferred","Number of different 4-digit CIP code designations in which institution confers an undergraduate degree","Number of graduate degree programs, where a program is defined at the 4-digit CIP code level","CIP-4s observed at both undergrad & grad/professional as percentage of undergraduate CIP-4s","Percent of CIP4 areas in which undergraduate degrees are conferred that graduate degrees are also conferred","Institution confers research/scholarship doctoral degrees","Two-digit CIP under which institution confers the most graduate degrees is Education","Two-digit CIP under which institution confers the most graduate degrees is Business","Two-digit CIP under which institution confers the most graduate degrees is other than Business or Education","Number of different 2-digit CIP codes in which institution confers master's, doctoral-professional practice, and doctoral-other degrees","Number of different 2-digit CIP codes in which institution confers research/scholarship doctoral degrees","Total dormitory capacity (campus-owned, -operated, or -affiliated housing)","Number of first-time entering students who submitted  SAT score","Number of first-time entering students who submitted ACT score","SAT-Verbal 25th percentile score","SAT-Math 25th percentile score","Combined SAT-Math and SAT-Verbal 25th percentiles scores","ACT Composite Score, 25 percentile","The ACT equivalent score for the combined 25th percentile SAT score","Derived 25th percentile ACT score, weighting both ACT and equated SAT scores by number submitted","Number of first-time student applications (used with admits and test scores for selectivity index)","Number of first-time students admitted to the university (used with applicants and test scores for selectivity index)","Percent of applicants admitted (used with test scores for selectivity index)","Final Selectivity category (ACT and Pct Admit) (1=inclusive; 2=selective; 3=more selective)"
"8/4/26 11:19","Claremont McKenna College","California","Integrative Biology","9/5/2026","https://jobs.sciencecareers.org/job/679280/tenured-associate-full-professor-in-biology/","Assoc / Full Prof","Tenure Stream","8/6/26 22:20","1) Holy wow on that salary!!! Is this endowed or is that really just the range for tenured CMC faculty?? 2) it's a top 10 SLAC in LA 3) it's also targeted at someone senior and not a regular faculty position. 4) Say more, @3 -- ""not regular"" because it's at assoc/full level or because of some other info not clear in the ad? 5) and yet median home prices in the area are over 1M","140,000-210,000","","Match, exact","Claremont McKenna College","CA",112260,"Claremont","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Business","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,429,13,0,0,0,442,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,393,36,0,0,1346,1361,1264,1248.666667,1262,2,1240,22,0,0,1,1,312,3,21,0,NA,NA,18,45,NA,177,0.400452,31,1,0,0,"Did not confer research/scholarship doctoral degrees",0,1,0,1,0,1236,194,139,660,670,1330,31,28,29.252252,5306,708,0.133434,3
"8/4/26 11:04","University of Wisconsin-Madison","Wisconsin","Aquatic Sciences Outreach & Engagement","8/23/2026","https://jobs.wisc.edu/jobs/associate-director-for-outreach-and-engagement-madison-wisconsin-united-states","Assoc Director","Non-TS Academic","","","100,000","","Match, exact","University of Wisconsin-Madison","WI",240444,"Madison","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority undergraduate","Four-year, large, primarily residential","Classified","Great Lakes IL IN MI OH WI","Public, 4-year or above","Four or more years","Public",1,"City Large","Yes","Yes","No","No",NA,"No","No","No","No","No",0,9646,2345,749,602,0,13342,1272053,91878,1460,3412,91,105,444,110,634,109,1365,1582,5371,4275,0,0,44257,47831,44640,41471.333333,32688,11952,29986,1665,77,960,9824,2128,7256,50,941,70,NA,NA,26,52,NA,1827,0.136936,97,234,79,0.814433,"Conferred research/scholarship doctoral degrees",0,0,1,26,26,8871,1968,5697,610,650,1260,27,26,26.743249,45915,26286,0.572493,3
"8/4/26 9:59","Lees-McRae College","North Carolina","Aquatic Ecology","","https://www.higheredjobs.com/details.cfm?JobCode=179516448&utm_source=08_04_26&utm_medium=email&utm_campaign=JobAgentEmail","Asst Prof","Tenure Stream","8/5/26 10:26","see the 22-23 sheet for discussion on the school 2) @1 how do you look at old years?  3) look at the links tab","","","Match, exact","Lees-McRae College","NC",198808,"Banner Elk","Baccalaureate Colleges: Diverse Fields","Professions plus arts & sciences, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, inclusive, higher transfer-in","Very high undergraduate","Four-year, very small, highly residential","Not Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Rural Distant","No","No","No","No",NA,"No","No","No","No","No",0,231,0,0,0,0,231,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,72,159,0,0,848,920,838,806,836,2,788,46,0,2,2,0,195,0,108,16,NA,NA,13,26,NA,39,0.168831,19,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,632,99,95,483,480,960,18,18,18,1430,1048,0.732867,1
"8/3/26 11:08","Texas A&M University","Texas","Biology (Bioinformatics / AI)","9/1/2026","https://apply.interfolio.com/189103","Asst Prof","Tenure Stream","8/7/26 8:25","OP and Chair) The call is open to any field of biology but I think that some evolutionary biologists might be a great fit. We are trying to increase the number of people in the department who leverage bioinformatics and AI in their research.1) I think TAMU does not sponsor H1B, can you confirm? 2) Do my job claude uwu","","","Match, by alias","Texas A & M University-College Station","TX",228723,"College Station","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","High undergraduate","Four-year, large, primarily nonresidential","Not Classified","Southwest AZ NM OK TX","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No","Yes","Yes","No","No","No","No",0,13134,3555,813,658,0,18160,1089944,40859,675,2561,52,27,567,167,646,167,1991,2222,5284,7850,0,0,68726,73308,70418,64086,55568,14850,49430,5512,12,614,11478,3372,10039,1071,3270,185,NA,NA,29,14,NA,3098,0.170595,90,203,60,0.666667,"Conferred research/scholarship doctoral degrees",0,0,1,23,20,11366,6734,4376,580,580,1160,26,24,24.787759,42872,27125,0.632697,3
"8/1/26 10:45","University of Florida / Florida Museum of Natural History","Florida","Curator of Ichthyology","8/21/2026","https://www.floridamuseum.ufl.edu/nhdept/careers/faculty/assistant-curator-of-ichthyology/","Asst Prof","Tenure Stream","","","90,000-105,000","","Match, by alias","University of Florida","FL",134130,"Gainesville","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","Majority undergraduate","Four-year, large, primarily residential","Not Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No",NA,"No","No","No","No","No",152,9923,3881,679,1180,0,15815,889677,52546,677,2358,56,40,434,149,530,149,1657,3404,4669,5254,0,160,52407,58857,53372,47038,34931,18441,31219,3018,257,437,12395,6046,6301,32,1555,194,NA,NA,27,52,NA,2123,0.13424,84,208,67,0.797619,"Conferred research/scholarship doctoral degrees",0,0,1,26,21,10161,5133,3172,650,640,1290,29,27,27.763877,48193,15002,0.31129,3
"8/1/26 6:12","University of North Dakota","North Dakota","Grassland and/or Wetland Ecology","10/15/2026","https://careers.und.edu/jobs/assistant-professor-earth-system-science-policy-tenure-track-grand-forks-north-dakota-united-states","Asst Prof","Tenure Stream","8/3/26 20:34","UND is in Grand Forks, which is about an hour north of Fargo. Very cold, flat, and isolated","75,000-80,000","","Match, exact","University of North Dakota","ND",200280,"Grand Forks","R2 Doctoral Universities: High Research Activity","Professions plus arts & sciences, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, medium full-time , selective, higher transfer-in","High undergraduate","Four-year, large, primarily residential","Not Classified","Plains IA KS MN MO NE ND SD","Public, 4-year or above","Four or more years","Public",1,"City Small","No","Yes","No","No",NA,"No","No","No","No","No",0,2225,851,77,207,0,3360,102047,9616,67,519,3,4,36,34,43,34,193,865,739,1486,0,39,13581,17182,13615,10483.666667,9796,3819,7164,2055,9,568,1745,2074,1569,45,507,449,NA,NA,28,51,NA,612,0.182143,69,83,40,0.57971,"Conferred research/scholarship doctoral degrees",1,0,0,20,12,5731,189,1333,500,500,1000,20,19,19.875821,5662,4912,0.867538,2
"8/1/26 5:58","Bates College","Maine","Marine Biology","10/7/2027","https://apply.interfolio.com/190237","Asst Prof","Tenure Stream","8/7/26 12:22","1) UG degree in marine biology, but PhD and research in bio/ecology, would it be worth applying still? 2) @1 if you are asking marine biology questions obviously yes. If you are not obviously no? I don't think that any of our undergrad degrees are relevant to this stage in the career progression (maybe 2% for or against) 3) @2 are you related to the search? 4) I'm not part of the search or institution, but am familiar with the department - the hire will be the only marine person in ther department, so if 1 is suggesting that they would write their application saying ""I have a UG degree in marine bio, but I plan to do forest ecology research at Bates"", then I would say not to apply. I think anyone whose goal would be to conduct undergraduate-involved research in marine systems would be competitive though. 5) That was very helpful, thank you! ","87,000-91,000","","Match, exact","Bates College","ME",160977,"Lewiston","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Classified","New England CT ME MA NH RI VT","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Small","No","No","No","No",NA,"No","No","No","No","No",0,576,0,0,0,0,576,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,544,32,0,0,1820,1958,1876,1876,1876,0,1876,0,0,0,0,0,479,0,4,0,NA,NA,14,45,NA,190,0.329861,30,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,1882,0,0,0,0,0,0,0,0,7696,1085,0.140982,3
"8/1/26 5:48","University of Vienna","Austria","Rapid Marine Adaptation","9/15/2026","https://jobs.univie.ac.at/job/Tenure-Track-Professorship-in-Rapid-Marine-Adaptation/1417563233/","Asst Prof","Tenure Stream","","","","","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/1/26 5:35","Louisiana Tech University","Louisiana","Microbiome, Anatomy, Physiology, One Health","8/10/2026","https://ulsltu.wd503.myworkdayjobs.com/en-US/LATECHCareers/job/Ruston-La/Assistant-Professor--Biological-Sciences_R-1848?q=Biology","Asst Prof","Tenure Stream","","","","","Match, exact","Louisiana Tech University","LA",159647,"Ruston","R2 Doctoral Universities: High Research Activity","Professions plus arts & sciences, some graduate coexistence","Research Doctoral: Professional-dominant","Four-year, full-time, selective, lower transfer-in","High undergraduate","Four-year, medium, primarily residential","Not Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Public, 4-year or above","Four or more years","Public",1,"Town Distant","No","No","No","No",NA,"No","No","No","No","No",62,1533,380,47,4,0,2026,20371,6214,21,261,4,0,19,24,23,24,151,233,409,1124,52,10,11510,12768,11126,9422,10013,1113,7448,475,406,1684,716,397,1858,5,186,21,NA,NA,24,52,NA,391,0.192991,51,36,15,0.294118,"Conferred research/scholarship doctoral degrees",0,0,1,17,6,2537,143,1737,530,530,1060,22,21,21.923936,7087,4505,0.635671,2
"8/1/26 5:27","Texas A&M University Galveston","Texas","Environmental Science","","https://www.higheredjobs.com/search/details.cfm?JobCode=179506691&Title=Academic%20Professional%20Track%20%28Non%2DTenure%29%3A%20Open%20Rank%20%26amp%3B%20Title","Visiting Asst Prof","Non-TS Academic","8/2/26 15:38","OP) Not super clear to me whether this (up to 5?) hire set is for fixed or academic ntt continuous; REVIEWING NOW AND ONGOING","","","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/1/26 5:24","Texas A&M University","Texas","Biological Oceanography","9/25/2026","https://www.higheredjobs.com/search/details.cfm?JobCode=179511264&Title=Tenure%2DTrack%3A%20Assistant%20Professor%20%2D%20Biological%20Oceanography","Asst Prof","Tenure Stream","","","","","Match, by alias","Texas A & M University-College Station","TX",228723,"College Station","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","High undergraduate","Four-year, large, primarily nonresidential","Not Classified","Southwest AZ NM OK TX","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No","Yes","Yes","No","No","No","No",0,13134,3555,813,658,0,18160,1089944,40859,675,2561,52,27,567,167,646,167,1991,2222,5284,7850,0,0,68726,73308,70418,64086,55568,14850,49430,5512,12,614,11478,3372,10039,1071,3270,185,NA,NA,29,14,NA,3098,0.170595,90,203,60,0.666667,"Conferred research/scholarship doctoral degrees",0,0,1,23,20,11366,6734,4376,580,580,1160,26,24,24.787759,42872,27125,0.632697,3
"8/1/26 5:15","Colgate University","New York","Paleoclimatology","9/1/2026","https://www.higheredjobs.com/search/details.cfm?JobCode=179484737&Title=Tenure%20Track%20Assistant%20Professor%20in%20Paleoclimatology","Asst Prof","Tenure Stream","","","97,000-101,500","","Match, exact","Colgate University","NY",190099,"Hamilton","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Distant","No","No","No","No",NA,"No","No","No","No","No",0,904,4,0,0,0,908,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,852,52,0,0,2992,3112,3054,3037.333333,3042,12,3023,9,0,10,6,6,765,0,25,0,NA,NA,15,45,NA,307,0.338106,41,2,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,2884,437,328,650,650,1300,30,27,28.286275,8583,2358,0.274729,3
"8/1/26 5:08","The College of New Jersey","New Jersey","Biology / Ecology","9/1/2026","https://tcnj.taleo.net/careersection/00_ex_faculty/jobdetail.ftl?job=26000828","Asst Prof","Tenure Stream","8/5/26 14:57","1) Position describes work across scales, but requirements single out ""global change biology"". Usually I understand this to mean ecology at a global scale. Is that what is meant here, or is this really a position for someone working at any scale addressing global changes (e.g., invasive species, climate change, etc.)? 2) I think GCB often is specifically climate change now for at least so SCs 3) I think of global chance biology as any sort of human impact on ecology, kinda how they describe it in the ad. x2","93,660-100,599","1","Match, exact","The College of New Jersey","NJ",187134,"Ewing","Master's Colleges & Universities: Larger Programs","Balanced arts & sciences/professions, some graduate coexistence","Postbaccalaureate: Education-dominant, with Arts & Sciences","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Classified","Mid East DE DC MD NJ NY PA","Public, 4-year or above","Four or more years","Public",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,1649,326,0,0,0,1975,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16,310,742,907,0,0,7821,8943,7783,7330.333333,7105,678,6848,191,50,16,206,472,1427,1,254,15,NA,NA,19,13,NA,534,0.27038,35,12,6,0.171429,"Did not confer research/scholarship doctoral degrees",1,0,0,3,0,3994,1249,275,570,570,1140,24,23,23.180446,13199,6765,0.512539,3
"7/31/26 17:15","Grinnell College","Iowa","Organismal Biology and Ecology","10/2/2026","https://apply.interfolio.com/190063","Asst Prof","Tenure Stream","","","~85,000","","Match, exact","Grinnell College","IA",153384,"Grinnell","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Not Classified","Plains IA KS MN MO NE ND SD","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Remote","No","No","No","No",NA,"No","No","No","No","No",0,516,0,0,0,0,516,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,516,0,0,0,1733,1754,1493,1470.333333,1493,0,1457,33,2,1,0,0,360,5,6,0,NA,NA,13,45,NA,129,0.25,25,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,1417,178,187,670,683,1350,30,29,29.512329,8137,1566,0.192454,3
"7/30/26 11:39","WA State Department of Ecology","Washington","IT / Environment","8/12/2026","https://www.governmentjobs.com/careers/washington/ecology/jobs/5421461/eim-data-manager-it-data-management-journey","Rank Open","Government","8/3/26 1:49","maybe I misread this, but  it looks lie a computer job to me. 2) It's environmental data management","90,096-121,176","","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/26 10:46","Smithsonian Institution","District of Columbia","Data Scientist (Computational Genomics)","8/14/2026","https://www.usajobs.gov/job/877856700","GS 13","Government","8/5/26 16:43","1) perhaps more than one position: ""few vacancies"". 2) that section is referring to the DC area - as in, ""there are few active job searches on the website in this region right now"". Not a reference to the number of jobs on offer! :) 3) looks like US citizens only 4) All federal jobs ","121,785-158,322","3","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/26 10:15","University of Lausanne","Switzerland","Behavioral Ecology and Cultural Evolution","9/30/2026","https://wwwfbm.unil.ch/releve/application/announces/155","Assoc Prof","6 years, renewable","8/5/26 9:48","Local faculty here: just to clarify, the 6-year term refers to the review cycle. It's a tenured position, with reviews every six years. It also comes with generous guaranteed annual research funding. 2) To confirm, this is for associate prof rank only, not assistant prof? Checking to see if those have a different meaning in Europe than in the States. 3) in the posting it requires prior experience as prof. also B2 level french which means conversationally fluent and capable of teaching in french immediately 4) Local faculty here: the profile is aimed at someone with experience leading a research group hence Associate Prof. I wouldn't worry too much re:French. We have many faculty members who didn't speak French when they arrived. You're typically expected to make an effort to learn it within three years of joining.","~155,000-178,000","","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/26 9:10","Smith College","Massachusetts","Genetics / Genomics","8/28/2026","https://apply.interfolio.com/190342","Asst Prof","Tenure Stream","","","92,000-96,000","2","Match, exact","Smith College","MA",167835,"Northampton","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, some graduate coexistence","Research Doctoral: Single program-Other","Four-year, full-time, more selective, lower transfer-in","High undergraduate","Four-year, small, highly residential","Not Classified","New England CT ME MA NH RI VT","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","Yes","No","No","No",0,887,152,7,0,0,1046,NA,NA,NA,NA,NA,NA,NA,NA,0,7,17,135,782,105,0,0,2894,3277,2504,2474.666667,2183,321,2160,23,0,0,300,21,527,0,47,5,NA,NA,19,45,NA,133,0.127151,38,7,2,0.052632,"Conferred research/scholarship doctoral degrees",0,0,1,4,1,2330,0,0,0,0,0,0,0,0,5249,1917,0.365212,3
"7/29/26 13:47","Bucknell University","Pennsylvania","Molecular Biology","9/28/2026","https://bucknell.wd1.myworkdayjobs.com/en-US/External/job/Tenure-Track-Faculty-Position-in-Molecular-Biology_R0000002647","Rank Open","Tenure Stream","7/29/26 23:50","Applicant should pursue a research program focused on the mechanisms of molecular biology that integrates with one or more of the broader disciplines of cellular, organismal, ecological, and evolutionary biology.","","","Match, exact","Bucknell University","PA",211291,"Lewisburg","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences plus professions, some graduate coexistence","Postbaccalaureate: Comprehensive programs","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Distant","No","No","No","No",NA,"No","No","No","No","No",0,1003,19,0,0,0,1022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,4,662,341,0,0,3697,3868,3726,3718.666667,3695,31,3684,0,2,9,29,2,986,0,33,0,NA,NA,17,45,NA,265,0.259295,48,8,7,0.145833,"Did not confer research/scholarship doctoral degrees",0,0,1,6,0,3278,530,267,620,630,1250,28,26,26.670013,9890,3712,0.375329,3
"7/29/26 11:55","UC Berkeley","California","Genetics, Genomics, Evolution, and Development - Molecular and Cell Biology","10/19/2026","https://aprecruit.berkeley.edu/JPF05481","Asst Prof","Tenure Stream","8/4/26 17:20","1) So specific (sarcasm)! Gonna get a billion applicans (not sarcarsm) 2) this is an ecoevo page, this fits because of evolution, but wondering if they were open for genetic applied to ecology as well?","84,100-132,900","","Match, by alias","University of California-Berkeley","CA",110635,"Berkeley","R1 Doctoral Universities: Very High Research Activity","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","Majority undergraduate","Four-year, large, primarily residential","Not Classified","Far West AK CA HI NV OR WA","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","No","No","No",NA,"No","No","No","No","No",0,10191,3316,812,397,0,14716,796303,43697,1936,1516,65,115,545,87,721,86,2062,1651,7821,2370,0,0,43185,45878,42327,39977,30799,11528,29297,1499,3,0,9502,2026,6072,45,2355,141,NA,NA,23,14,NA,2032,0.138081,71,151,55,0.774648,"Conferred research/scholarship doctoral degrees",0,0,1,22,22,10104,5032,2482,650,660,1310,30,28,28.660633,88062,15390,0.174763,3
"7/29/26 11:21","Lorraine University","France","Phylogenomics and Evolutionary Biology","9/18/2026","https://www.univ-lorraine.fr/travailler-a-l-ul/wp-content/uploads/sites/13/2026/07/avis-de-recrutement-cpj-iam-fst-en.pdf","Junior Prof","Tenure Stream","","","","","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
